signal_date,factor_data_date,rank,code,score,valid_factor_count,pre_market_filter_count,post_market_filter_count,market_filter_date,float_cap_threshold,amount_threshold
2024-02-02,2024-02-02,138,601188.SH,0.2370105346849533,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,139,002807.SZ,0.23507056251242292,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,140,603929.SH,0.23487974557741992,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,141,603050.SH,0.23287616775988873,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,142,000563.SZ,0.23258199165175905,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,143,003032.SZ,0.23255018882925865,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,144,000905.SZ,0.23040349831047507,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,145,600345.SH,0.2301490757304711,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,146,301155.SZ,0.22974358974358974,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,147,600853.SH,0.22948916716358583,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,148,600229.SH,0.22839992049294383,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,149,600792.SH,0.22828861061419203,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,150,688668.SH,0.2282727092029417,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,151,002392.SZ,0.22728682170542638,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,152,603258.SH,0.22571258199165176,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,153,600280.SH,0.22551381435102366,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,154,000686.SZ,0.22522758894851924,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,155,002333.SZ,0.22520373683164374,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,156,300887.SZ,0.22517988471476846,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,157,000665.SZ,0.22448817332538262,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,158,300510.SZ,0.22413039157225206,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,159,605136.SH,0.22383621546412244,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,160,002990.SZ,0.2233750745378652,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,161,600279.SH,0.2229059829059829,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,162,000507.SZ,0.2228662293778573,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,163,688131.SH,0.22226197575034784,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,164,600222.SH,0.22143510236533492,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,165,300044.SZ,0.2210137149672032,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,166,600621.SH,0.22087060226595107,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,167,600738.SH,0.22072748956469895,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,168,600368.SH,0.22060027827469691,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,169,300291.SZ,0.22051282051282048,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,170,601069.SH,0.22015503875968992,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,171,600961.SH,0.21982905982905984,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,172,002186.SZ,0.21912939773404885,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,173,600604.SH,0.21884317233154446,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,174,688238.SH,0.21836612999403693,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,175,002140.SZ,0.21799244682965613,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,176,300368.SZ,0.21777777777777776,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,177,603105.SH,0.2172212283840191,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,178,601089.SH,0.2170304114490161,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,179,601860.SH,0.2168395945140131,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,180,300290.SZ,0.21677598886901212,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,181,603069.SH,0.21640230570463131,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,182,300688.SZ,0.21591731266149872,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,183,002933.SZ,0.21566289008149475,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,184,300479.SZ,0.2148201152852316,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,185,688095.SH,0.21416815742397138,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,186,002104.SZ,0.2137706221427152,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,187,600706.SH,0.2123633472470682,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,188,600121.SH,0.21222023454581596,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,189,300608.SZ,0.21127410057642615,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,190,603168.SH,0.2110673822301729,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,191,688339.SH,0.20973961439077718,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,192,601113.SH,0.20924667064201946,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,193,300081.SZ,0.20834824090638046,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,194,300177.SZ,0.20778374080699666,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,195,601789.SH,0.20764062810574435,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,196,688707.SH,0.20746571258199167,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,197,300288.SZ,0.20717153647386213,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,198,600207.SH,0.20703637447823495,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,199,000631.SZ,0.20669449413635455,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,200,600155.SH,0.20663883919697865,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,201,603601.SH,0.2060027827469688,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,202,000428.SZ,0.20599483204134367,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,203,688133.SH,0.20586762075134166,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,204,000531.SZ,0.20531902206320815,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,205,001269.SZ,0.20484993043132585,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,206,300691.SZ,0.20457165573444638,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,207,002614.SZ,0.20446829656131985,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,208,300820.SZ,0.20440469091631885,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,209,002948.SZ,0.20439674021069368,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,210,002670.SZ,0.20438083879944338,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,211,603136.SH,0.2041979725700655,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,212,688778.SH,0.20392764857881143,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,213,600826.SH,0.20373683164380832,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,214,002623.SZ,0.2033790498906778,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,215,301089.SZ,0.2029258596700458,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,216,300027.SZ,0.20271119061816736,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,217,600908.SH,0.20229775392566093,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,218,300541.SZ,0.2018763665275293,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,219,301363.SZ,0.20179685947127804,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,220,600419.SH,0.20163784535877557,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,221,600310.SH,0.20158219041939968,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,222,301171.SZ,0.20102564102564105,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,223,000736.SZ,0.20095408467501488,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,224,002771.SZ,0.20018286622937778,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,225,000417.SZ,0.2001113098787517,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,226,603032.SH,0.1998489365931226,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,227,601011.SH,0.19969787318624524,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,228,301207.SZ,0.19968197177499505,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,229,300355.SZ,0.1995468097793679,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,230,300031.SZ,0.1993798449612404,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,231,603189.SH,0.19919697873186248,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,232,600327.SH,0.19918107732061224,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,233,688258.SH,0.19814748558934608,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,234,600805.SH,0.19799642218246877,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,235,688313.SH,0.19741602067183467,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,236,002201.SZ,0.19708209103557936,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,237,600748.SH,0.19681971774995027,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,238,002561.SZ,0.19654144305307092,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,239,300497.SZ,0.19577817531305905,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,240,600819.SH,0.19569071755118267,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,241,000716.SZ,0.19559530908368122,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,242,001896.SZ,0.19542039355992843,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,243,000409.SZ,0.195006956867422,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,244,000750.SZ,0.19476843569866828,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,245,300740.SZ,0.19378254820115287,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,246,603660.SH,0.1934883720930232,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,247,300409.SZ,0.1933134565692705,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,248,601665.SH,0.19328960445239518,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,249,600293.SH,0.19315444245676805,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,250,000600.SZ,0.19301132975551585,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,251,300629.SZ,0.19271715364738623,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,252,603987.SH,0.19173921685549591,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,253,603876.SH,0.1915324985092427,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,254,001301.SZ,0.19126217451798852,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,255,002194.SZ,0.19099185052673423,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,256,600180.SH,0.19093619558735841,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,257,300586.SZ,0.1905704631286027,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,258,300280.SZ,0.19040349831047507,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,259,002224.SZ,0.19006161796859466,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,260,002991.SZ,0.18955277280858673,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,261,002234.SZ,0.18943351222420987,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,262,002500.SZ,0.1893381037567084,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,263,300520.SZ,0.18890081494732655,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,264,000969.SZ,0.18885311071357588,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,265,688387.SH,0.18839992049294377,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,266,688356.SH,0.18824090638044125,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,267,002919.SZ,0.18813754720731465,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,268,300811.SZ,0.1878274696879348,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,269,002640.SZ,0.18696879348042136,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,270,603990.SH,0.18649970184853906,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,271,300011.SZ,0.1863565891472868,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,272,300224.SZ,0.18560922281852513,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,273,688239.SH,0.18455972967600873,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,274,000931.SZ,0.1841383422778772,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,275,002297.SZ,0.18373285629099587,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,276,002181.SZ,0.18362154641224418,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,277,603569.SH,0.18351023653349235,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,278,300302.SZ,0.18336712383224005,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,279,300194.SZ,0.18308089842973566,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,280,603138.SH,0.18291393361160807,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,281,603722.SH,0.1826754124428543,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,282,600605.SH,0.18236533492347445,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,283,300593.SZ,0.18221427151659716,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,284,600928.SH,0.1818405883522163,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,285,601609.SH,0.18154641224408669,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,286,600520.SH,0.18130789107533288,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,287,002116.SZ,0.18117272907970589,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,288,300494.SZ,0.18113297555158023,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,289,600491.SH,0.18105346849532897,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,290,300183.SZ,0.1809342079109521,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,291,002570.SZ,0.17985291194593514,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,292,300353.SZ,0.1797257006559332,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,293,603815.SH,0.17967799642218246,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,294,300888.SZ,0.17960644007155635,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,295,002870.SZ,0.17947922878155434,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,296,300465.SZ,0.1793043132578016,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,297,002642.SZ,0.17906579208904788,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,298,600773.SH,0.17870801033591724,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,299,600824.SH,0.17862055257404097,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,300,002708.SZ,0.17857284834029025,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,301,603018.SH,0.17814351023653344,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,302,600218.SH,0.17796859471278076,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,303,002291.SZ,0.17792089047903004,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,304,300840.SZ,0.17768236931027626,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,305,605088.SH,0.17738819320214672,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,306,002728.SZ,0.17613198171337707,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,307,001270.SZ,0.17555953090836815,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,308,300047.SZ,0.17540846750149075,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,309,002979.SZ,0.17504273504273507,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,310,002115.SZ,0.1750268336314848,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,311,002926.SZ,0.1748837209302326,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,312,603520.SH,0.17473265752335526,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,313,300252.SZ,0.17366726296958854,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,314,600825.SH,0.17302325581395345,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,315,002423.SZ,0.17275293182269927,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,316,600551.SH,0.17187835420393563,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,317,300354.SZ,0.17157622739018086,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,318,688085.SH,0.17140131186642818,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,319,002170.SZ,0.17127410057642614,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,320,300443.SZ,0.17101172729079708,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,321,300559.SZ,0.17062214271516601,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,322,300293.SZ,0.17055058636453987,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,323,002376.SZ,0.17014510037765848,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,324,688281.SH,0.16960445239515007,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,325,002462.SZ,0.16943748757702246,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,326,603113.SH,0.16936593122639634,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,327,002803.SZ,0.16897634665076522,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,328,603396.SH,0.16891274100576423,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,329,002912.SZ,0.1688888888888889,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,330,601599.SH,0.16883323394951302,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,331,301015.SZ,0.1684436493738819,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,332,600992.SH,0.16831643808388,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,333,603619.SH,0.16735440270323995,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,334,600756.SH,0.16593122639634272,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,335,300113.SZ,0.16589147286821707,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,336,300607.SZ,0.16570860663883916,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,337,000920.SZ,0.1656688531107136,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,338,000090.SZ,0.16562114887696283,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,339,300569.SZ,0.1655893460544623,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,340,000721.SZ,0.1655734446432121,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,341,000966.SZ,0.16501689524945337,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,342,002171.SZ,0.16426952892069172,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,343,603278.SH,0.16397535281256215,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,344,002589.SZ,0.16397535281256206,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,345,002300.SZ,0.1639515006956867,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,346,003000.SZ,0.16349035976942955,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,347,688248.SH,0.16345060624130392,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,348,300788.SZ,0.16309282448817328,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,349,000599.SZ,0.16304512025442258,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,350,600679.SH,0.1627906976744186,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,351,300532.SZ,0.16259988073941561,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,352,688348.SH,0.16256012721129,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,353,002565.SZ,0.16241701451003773,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,354,300531.SZ,0.16230570463128607,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,355,600603.SH,0.16221029616378452,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,356,300267.SZ,0.1621705426356589,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,357,603003.SH,0.16171735241502683,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,358,688105.SH,0.16135161995627118,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,359,600338.SH,0.16127211290001986,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,360,002577.SZ,0.1610415424368913,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,361,002166.SZ,0.16100178890876568,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,362,002178.SZ,0.16070761280063606,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,363,002362.SZ,0.16042138739813158,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,364,600986.SH,0.1601749155237527,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,365,002235.SZ,0.15967402106936993,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,366,600990.SH,0.15941164778374078,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,367,002182.SZ,0.15938779566686542,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,368,301071.SZ,0.15826674617372294,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,369,002406.SZ,0.15808387994434506,45,2795,1788,2024-02-02,2689740000.0,63962060.0
2024-02-02,2024-02-02,370,300846.SZ,0.1579169151262174,45,2795,1788,2024-02-02,2689740000.0,63962060.0
